season,round,match_id,venue,home_team,away_team,url,is_playoff
2022-2023,26,177,Stade Pierre-Fabre,Castres Olympique,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2022-2023/j26/177-castres-perpignan,0
2022-2023,26,178,Stade de Gerland,LOU Rugby,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2022-2023/j26/178-lyon-bayonne,0
2022-2023,26,179,Stade Mayol,RC Toulon,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2022-2023/j26/179-toulon-bordeaux-begles,0
2022-2023,26,180,Stade du Hameau,Section Paloise,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j26/180-pau-montpellier,0
2022-2023,26,181,Stade Marcel-Deflandre,Stade Rochelais,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2022-2023/j26/181-la-rochelle-paris,0
2022-2023,26,182,Stade Ernest-Wallon,Stade Toulousain,CA Brive,https://top14.lnr.fr/feuille-de-match/2022-2023/j26/182-toulouse-brive,0
2023-2024,1,10255,Stade Jean-Dauger,Aviron Bayonnais,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j1/10255-bayonne-toulouse,0
2023-2024,1,10261,Paris La Défense Arena,Racing 92,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j1/10261-racing-92-bordeaux-begles,0
2023-2024,1,10256,Stade Aimé-Giral,USA Perpignan,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j1/10256-perpignan-paris,0
2023-2024,1,10257,Stade Charles-Mathon,Oyonnax Rugby,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j1/10257-oyonnax-clermont,0
2023-2024,1,10258,Stade Pierre-Fabre,Castres Olympique,Section Paloise,https://top14.lnr.fr/feuille-de-match/2023-2024/j1/10258-castres-pau,0
2023-2024,1,10259,Stade de Gerland,LOU Rugby,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j1/10259-lyon-toulon,0
2023-2024,1,10260,GGL Stadium,Montpellier Hérault Rugby,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j1/10260-montpellier-la-rochelle,0
2023-2024,2,10265,Stade Jean-Bouin,Stade Français Paris,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j2/10265-paris-oyonnax,0
2023-2024,2,10264,Stade Marcel-Deflandre,Stade Rochelais,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j2/10264-la-rochelle-lyon,0
2023-2024,2,10262,Stade Chaban-Delmas,Union Bordeaux-Bègles,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j2/10262-bordeaux-begles-castres,0
2023-2024,2,10263,Stade Marcel-Michelin,ASM Clermont,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j2/10263-clermont-perpignan,0
2023-2024,2,10266,Stade du Hameau,Section Paloise,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j2/10266-pau-racing-92,0
2023-2024,2,10267,Stade Mayol,RC Toulon,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j2/10267-toulon-bayonne,0
2023-2024,2,10268,Stade Ernest-Wallon,Stade Toulousain,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j2/10268-toulouse-montpellier,0
2023-2024,3,10270,Stade Charles-Mathon,Oyonnax Rugby,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j3/10270-oyonnax-toulouse,0
2023-2024,3,10271,Stade Pierre-Fabre,Castres Olympique,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j3/10271-castres-bayonne,0
2023-2024,3,10273,Stade Jean-Bouin,Stade Français Paris,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j3/10273-paris-montpellier,0
2023-2024,3,10274,Stade du Hameau,Section Paloise,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j3/10274-pau-lyon,0
2023-2024,3,10275,Paris La Défense Arena,Racing 92,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j3/10275-racing-92-perpignan,0
2023-2024,3,10272,Stade Marcel-Michelin,ASM Clermont,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j3/10272-clermont-la-rochelle,0
2023-2024,3,10269,Stade Chaban-Delmas,Union Bordeaux-Bègles,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j3/10269-bordeaux-begles-toulon,0
2023-2024,4,10276,Stade Jean-Dauger,Aviron Bayonnais,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j4/10276-bayonne-paris,0
2023-2024,4,10277,Stade Aimé-Giral,USA Perpignan,Section Paloise,https://top14.lnr.fr/feuille-de-match/2023-2024/j4/10277-perpignan-pau,0
2023-2024,4,10279,Stade de Gerland,LOU Rugby,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j4/10279-lyon-clermont,0
2023-2024,4,10280,GGL Stadium,Montpellier Hérault Rugby,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j4/10280-montpellier-racing-92,0
2023-2024,4,10281,Stade Mayol,RC Toulon,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j4/10281-toulon-oyonnax,0
2023-2024,4,10278,Stade Marcel-Deflandre,Stade Rochelais,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j4/10278-la-rochelle-castres,0
2023-2024,4,10282,Stade Ernest-Wallon,Stade Toulousain,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j4/10282-toulouse-bordeaux-begles,0
2023-2024,5,10285,Stade Charles-Mathon,Oyonnax Rugby,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j5/10285-oyonnax-la-rochelle,0
2023-2024,5,10283,Stade Aimé-Giral,USA Perpignan,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j5/10283-perpignan-toulon,0
2023-2024,5,10284,Stade Chaban-Delmas,Union Bordeaux-Bègles,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j5/10284-bordeaux-begles-montpellier,0
2023-2024,5,10286,Stade Marcel-Michelin,ASM Clermont,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j5/10286-clermont-bayonne,0
2023-2024,5,10287,Stade Jean-Bouin,Stade Français Paris,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j5/10287-paris-castres,0
2023-2024,5,10289,Paris La Défense Arena,Racing 92,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j5/10289-racing-92-lyon,0
2023-2024,5,10288,Stade du Hameau,Section Paloise,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j5/10288-pau-toulouse,0
2023-2024,6,10296,Stade Ernest-Wallon,Stade Toulousain,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j6/10296-toulouse-perpignan,0
2023-2024,6,10290,Stade Pierre-Fabre,Castres Olympique,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j6/10290-castres-oyonnax,0
2023-2024,6,10292,Stade de Gerland,LOU Rugby,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j6/10292-lyon-paris,0
2023-2024,6,10293,GGL Stadium,Montpellier Hérault Rugby,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j6/10293-montpellier-clermont,0
2023-2024,6,10294,Stade du Hameau,Section Paloise,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j6/10294-pau-bordeaux-begles,0
2023-2024,6,10291,Stade Marcel-Deflandre,Stade Rochelais,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j6/10291-la-rochelle-bayonne,0
2023-2024,6,10295,Stade Mayol,RC Toulon,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j6/10295-toulon-racing-92,0
2023-2024,7,10303,Stade Jean-Bouin,Stade Français Paris,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j7/10303-paris-racing-92,0
2023-2024,7,10297,Stade Jean-Dauger,Aviron Bayonnais,Section Paloise,https://top14.lnr.fr/feuille-de-match/2023-2024/j7/10297-bayonne-pau,0
2023-2024,7,10298,Stade Aimé-Giral,USA Perpignan,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j7/10298-perpignan-montpellier,0
2023-2024,7,10299,Stade Charles-Mathon,Oyonnax Rugby,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j7/10299-oyonnax-lyon,0
2023-2024,7,10301,Stade Marcel-Michelin,ASM Clermont,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j7/10301-clermont-toulon,0
2023-2024,7,10300,Stade Pierre-Fabre,Castres Olympique,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j7/10300-castres-toulouse,0
2023-2024,7,10302,Stade Marcel-Deflandre,Stade Rochelais,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j7/10302-la-rochelle-bordeaux-begles,0
2023-2024,8,10308,Stade Mayol,RC Toulon,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j8/10308-toulon-castres,0
2023-2024,8,10304,Stade Chaban-Delmas,Union Bordeaux-Bègles,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j8/10304-bordeaux-begles-perpignan,0
2023-2024,8,10305,Stade de Gerland,LOU Rugby,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j8/10305-lyon-bayonne,0
2023-2024,8,10306,GGL Stadium,Montpellier Hérault Rugby,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j8/10306-montpellier-oyonnax,0
2023-2024,8,10307,Stade du Hameau,Section Paloise,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j8/10307-pau-paris,0
2023-2024,8,10309,Stade Ernest-Wallon,Stade Toulousain,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j8/10309-toulouse-clermont,0
2023-2024,8,10310,Paris La Défense Arena,Racing 92,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j8/10310-racing-92-la-rochelle,0
2023-2024,9,10317,Stade Mayol,RC Toulon,Section Paloise,https://top14.lnr.fr/feuille-de-match/2023-2024/j9/10317-toulon-pau,0
2023-2024,9,10311,Stade Jean-Dauger,Aviron Bayonnais,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j9/10311-bayonne-montpellier,0
2023-2024,9,10312,Stade Charles-Mathon,Oyonnax Rugby,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j9/10312-oyonnax-bordeaux-begles,0
2023-2024,9,10313,Stade Pierre-Fabre,Castres Olympique,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j9/10313-castres-lyon,0
2023-2024,9,10315,Stade Marcel-Deflandre,Stade Rochelais,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j9/10315-la-rochelle-perpignan,0
2023-2024,9,10314,Stade Marcel-Michelin,ASM Clermont,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j9/10314-clermont-racing-92,0
2023-2024,9,10316,Stade Jean-Bouin,Stade Français Paris,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j9/10316-paris-toulouse,0
2023-2024,10,10318,Stade Aimé-Giral,USA Perpignan,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j10/10318-perpignan-bayonne,0
2023-2024,10,10319,Stade Chaban-Delmas,Union Bordeaux-Bègles,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j10/10319-bordeaux-begles-lyon,0
2023-2024,10,10320,GGL Stadium,Montpellier Hérault Rugby,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j10/10320-montpellier-castres,0
2023-2024,10,10323,Paris La Défense Arena,Racing 92,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j10/10323-racing-92-oyonnax,0
2023-2024,10,10322,Stade du Hameau,Section Paloise,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j10/10322-pau-clermont,0
2023-2024,10,10321,Stade Jean-Bouin,Stade Français Paris,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j10/10321-paris-la-rochelle,0
2023-2024,10,10324,Stade Ernest-Wallon,Stade Toulousain,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j10/10324-toulouse-toulon,0
2023-2024,11,10326,Stade Charles-Mathon,Oyonnax Rugby,Section Paloise,https://top14.lnr.fr/feuille-de-match/2023-2024/j11/10326-oyonnax-pau,0
2023-2024,11,10328,Stade Marcel-Michelin,ASM Clermont,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j11/10328-clermont-bordeaux-begles,0
2023-2024,11,10330,Stade de Gerland,LOU Rugby,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j11/10330-lyon-montpellier,0
2023-2024,11,10325,Stade Jean-Dauger,Aviron Bayonnais,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j11/10325-bayonne-racing-92,0
2023-2024,11,10331,Stade Mayol,RC Toulon,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j11/10331-toulon-paris,0
2023-2024,11,10329,Stade Marcel-Deflandre,Stade Rochelais,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j11/10329-la-rochelle-toulouse,0
2023-2024,11,10327,Stade Pierre-Fabre,Castres Olympique,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j11/10327-castres-perpignan,0
2023-2024,12,10336,Stade du Hameau,Section Paloise,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j12/10336-pau-la-rochelle,0
2023-2024,12,10332,Stade Aimé-Giral,USA Perpignan,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j12/10332-perpignan-oyonnax,0
2023-2024,12,10333,Stade Chaban-Delmas,Union Bordeaux-Bègles,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j12/10333-bordeaux-begles-bayonne,0
2023-2024,12,10335,Stade Jean-Bouin,Stade Français Paris,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j12/10335-paris-clermont,0
2023-2024,12,10337,Paris La Défense Arena,Racing 92,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j12/10337-racing-92-castres,0
2023-2024,12,10338,Stade Ernest-Wallon,Stade Toulousain,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j12/10338-toulouse-lyon,0
2023-2024,12,10334,GGL Stadium,Montpellier Hérault Rugby,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j12/10334-montpellier-toulon,0
2023-2024,13,10340,Stade Chaban-Delmas,Union Bordeaux-Bègles,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j13/10340-bordeaux-begles-paris,0
2023-2024,13,10339,Stade Jean-Dauger,Aviron Bayonnais,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j13/10339-bayonne-oyonnax,0
2023-2024,13,10341,Stade Pierre-Fabre,Castres Olympique,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j13/10341-castres-clermont,0
2023-2024,13,10342,Stade de Gerland,LOU Rugby,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j13/10342-lyon-perpignan,0
2023-2024,13,10343,GGL Stadium,Montpellier Hérault Rugby,Section Paloise,https://top14.lnr.fr/feuille-de-match/2023-2024/j13/10343-montpellier-pau,0
2023-2024,13,10345,Stade Mayol,RC Toulon,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j13/10345-toulon-la-rochelle,0
2023-2024,13,10344,Paris La Défense Arena,Racing 92,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j13/10344-racing-92-toulouse,0
2023-2024,14,10346,Stade Aimé-Giral,USA Perpignan,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j14/10346-perpignan-racing-92,0
2023-2024,14,10347,Stade Charles-Mathon,Oyonnax Rugby,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j14/10347-oyonnax-paris,0
2023-2024,14,10348,Stade Marcel-Michelin,ASM Clermont,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j14/10348-clermont-lyon,0
2023-2024,14,10349,Stade Marcel-Deflandre,Stade Rochelais,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j14/10349-la-rochelle-montpellier,0
2023-2024,14,10350,Stade du Hameau,Section Paloise,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j14/10350-pau-castres,0
2023-2024,14,10352,Stade Ernest-Wallon,Stade Toulousain,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j14/10352-toulouse-bayonne,0
2023-2024,14,10351,Stade Mayol,RC Toulon,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j14/10351-toulon-bordeaux-begles,0
2023-2024,15,10356,Stade de Gerland,LOU Rugby,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j15/10356-lyon-la-rochelle,0
2023-2024,15,10354,Stade Chaban-Delmas,Union Bordeaux-Bègles,Section Paloise,https://top14.lnr.fr/feuille-de-match/2023-2024/j15/10354-bordeaux-begles-pau,0
2023-2024,15,10357,Stade Jean-Bouin,Stade Français Paris,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j15/10357-paris-perpignan,0
2023-2024,15,10358,Paris La Défense Arena,Racing 92,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j15/10358-racing-92-montpellier,0
2023-2024,15,10359,Stade Ernest-Wallon,Stade Toulousain,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j15/10359-toulouse-oyonnax,0
2023-2024,15,10353,Stade Jean-Dauger,Aviron Bayonnais,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j15/10353-bayonne-clermont,0
2023-2024,15,10355,Stade Pierre-Fabre,Castres Olympique,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j15/10355-castres-toulon,0
2023-2024,16,10364,GGL Stadium,Montpellier Hérault Rugby,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j16/10364-montpellier-bayonne,0
2023-2024,16,10360,Stade Aimé-Giral,USA Perpignan,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j16/10360-perpignan-la-rochelle,0
2023-2024,16,10361,Stade Pierre-Fabre,Castres Olympique,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j16/10361-castres-bordeaux-begles,0
2023-2024,16,10363,Stade de Gerland,LOU Rugby,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j16/10363-lyon-oyonnax,0
2023-2024,16,10365,Stade du Hameau,Section Paloise,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j16/10365-pau-toulon,0
2023-2024,16,10366,Paris La Défense Arena,Racing 92,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j16/10366-racing-92-paris,0
2023-2024,16,10362,Stade Marcel-Michelin,ASM Clermont,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j16/10362-clermont-toulouse,0
2023-2024,17,10373,Stade Ernest-Wallon,Stade Toulousain,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j17/10373-toulouse-castres,0
2023-2024,17,10367,Stade Jean-Dauger,Aviron Bayonnais,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j17/10367-bayonne-lyon,0
2023-2024,17,10369,Stade Charles-Mathon,Oyonnax Rugby,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j17/10369-oyonnax-montpellier,0
2023-2024,17,10371,Stade Jean-Bouin,Stade Français Paris,Section Paloise,https://top14.lnr.fr/feuille-de-match/2023-2024/j17/10371-paris-pau,0
2023-2024,17,10372,Stade Mayol,RC Toulon,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j17/10372-toulon-perpignan,0
2023-2024,17,10368,Stade Chaban-Delmas,Union Bordeaux-Bègles,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j17/10368-bordeaux-begles-racing-92,0
2023-2024,17,10370,Stade Marcel-Deflandre,Stade Rochelais,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j17/10370-la-rochelle-clermont,0
2023-2024,18,10376,Stade Marcel-Deflandre,Stade Rochelais,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j18/10376-la-rochelle-paris,0
2023-2024,18,10375,Stade Marcel-Michelin,ASM Clermont,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j18/10375-clermont-oyonnax,0
2023-2024,18,10377,Stade de Gerland,LOU Rugby,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j18/10377-lyon-castres,0
2023-2024,18,10378,GGL Stadium,Montpellier Hérault Rugby,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j18/10378-montpellier-bordeaux-begles,0
2023-2024,18,10379,Stade du Hameau,Section Paloise,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j18/10379-pau-bayonne,0
2023-2024,18,10374,Stade Aimé-Giral,USA Perpignan,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j18/10374-perpignan-toulouse,0
2023-2024,18,10380,Paris La Défense Arena,Racing 92,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j18/10380-racing-92-toulon,0
2023-2024,19,10387,Stade Mayol,RC Toulon,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j19/10387-toulon-montpellier,0
2023-2024,19,10383,Stade Charles-Mathon,Oyonnax Rugby,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j19/10383-oyonnax-perpignan,0
2023-2024,19,10384,Stade Pierre-Fabre,Castres Olympique,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j19/10384-castres-racing-92,0
2023-2024,19,10385,Stade Marcel-Michelin,ASM Clermont,Section Paloise,https://top14.lnr.fr/feuille-de-match/2023-2024/j19/10385-clermont-pau,0
2023-2024,19,10386,Stade Jean-Bouin,Stade Français Paris,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j19/10386-paris-lyon,0
2023-2024,19,10381,Stade Jean-Dauger,Aviron Bayonnais,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j19/10381-bayonne-la-rochelle,0
2023-2024,19,10382,Stade Chaban-Delmas,Union Bordeaux-Bègles,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j19/10382-bordeaux-begles-toulouse,0
2023-2024,20,10392,GGL Stadium,Montpellier Hérault Rugby,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j20/10392-montpellier-paris,0
2023-2024,20,10389,Stade Aimé-Giral,USA Perpignan,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j20/10389-perpignan-castres,0
2023-2024,20,10390,Stade Marcel-Deflandre,Stade Rochelais,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j20/10390-la-rochelle-oyonnax,0
2023-2024,20,10391,Stade de Gerland,LOU Rugby,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j20/10391-lyon-bordeaux-begles,0
2023-2024,20,10393,Paris La Défense Arena,Racing 92,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j20/10393-racing-92-clermont,0
2023-2024,20,10394,Stade Ernest-Wallon,Stade Toulousain,Section Paloise,https://top14.lnr.fr/feuille-de-match/2023-2024/j20/10394-toulouse-pau,0
2023-2024,20,10388,Stade Jean-Dauger,Aviron Bayonnais,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j20/10388-bayonne-toulon,0
2023-2024,21,10401,Stade Pierre-Fabre,Castres Olympique,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2023-2024/j21/10401-castres-la-rochelle,0
2023-2024,21,10395,Stade Aimé-Giral,USA Perpignan,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j21/10395-perpignan-lyon,0
2023-2024,21,10397,Stade Charles-Mathon,Oyonnax Rugby,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j21/10397-oyonnax-racing-92,0
2023-2024,21,10398,Stade Jean-Bouin,Stade Français Paris,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j21/10398-paris-bayonne,0
2023-2024,21,10399,Stade du Hameau,Section Paloise,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j21/10399-pau-montpellier,0
2023-2024,21,10400,Stade Mayol,RC Toulon,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2023-2024/j21/10400-toulon-toulouse,0
2023-2024,21,10396,Stade Chaban-Delmas,Union Bordeaux-Bègles,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j21/10396-bordeaux-begles-clermont,0
2023-2024,22,10408,Stade Ernest-Wallon,Stade Toulousain,Racing 92,https://top14.lnr.fr/feuille-de-match/2023-2024/j22/10408-toulouse-racing-92,0
2023-2024,22,10402,Stade Jean-Dauger,Aviron Bayonnais,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2023-2024/j22/10402-bayonne-bordeaux-begles,0
2023-2024,22,10403,Stade Charles-Mathon,Oyonnax Rugby,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2023-2024/j22/10403-oyonnax-castres,0
2023-2024,22,10406,Stade de Gerland,LOU Rugby,Section Paloise,https://top14.lnr.fr/feuille-de-match/2023-2024/j22/10406-lyon-pau,0
2023-2024,22,10407,GGL Stadium,Montpellier Hérault Rugby,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2023-2024/j22/10407-montpellier-perpignan,0
2023-2024,22,10404,Stade Marcel-Michelin,ASM Clermont,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2023-2024/j22/10404-clermont-paris,0
2023-2024,22,10405,Stade Marcel-Deflandre,Stade Rochelais,RC Toulon,https://top14.lnr.fr/feuille-de-match/2023-2024/j22/10405-la-rochelle-toulon,0
2023-2024,23,10409,Stade Aimé-Giral,USA Perpignan,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2023-2024/j23/10409-perpignan-clermont,0
2023-2024,23,10411,Stade Pierre-Fabre,Castres Olympique,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j23/10411-castres-montpellier,0
2023-2024,23,10412,Stade du Hameau,Section Paloise,Oyonnax Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j23/10412-pau-oyonnax,0
2023-2024,23,10413,Paris La Défense Arena,Racing 92,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2023-2024/j23/10413-racing-92-bayonne,0
2023-2024,23,10414,Stade Mayol,RC Toulon,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2023-2024/j23/10414-toulon-lyon,0
